"store_id","month","report_flag","net_sales_k","ln_sales","ai_share","web_visits_k","competitor_price","ad_spend_k","stockout_rate"
"ST033",2022-02-01,1,223.99,5.4116,0,21.19,99.31,4.35,4.72
"ST033",2022-03-01,1,221.17,5.3989,0,20.18,100.43,3.54,6.29
"ST033",2022-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST033",2022-05-01,1,204.4,5.3201,0,21.9,100.84,3.81,5.04
"ST033",2022-06-01,1,221.03,5.3983,0,22.01,101.16,4.69,3.59
"ST033",2022-07-01,1,230.83,5.4417,0,23.12,101.35,4.65,3.72
"ST033",2022-08-01,1,223.29,5.4085,0,20.37,100.38,4.56,3.57
"ST033",2022-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST033",2022-10-01,1,227.05,5.4252,4.96,20.92,101.23,4.23,5.28
"ST033",2022-11-01,1,226.05,5.4207,5.57,24.2,100.59,4.84,5.1
"ST033",2022-12-01,1,239.15,5.4771,5.96,26.74,100.31,5.15,5.12
"ST033",2023-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST033",2023-02-01,1,244.66,5.4999,7.63,26.91,101.99,4.86,6.87
"ST033",2023-03-01,1,248.45,5.5152,9.63,22.7,100.14,4.33,4.24
"ST033",2023-04-01,1,241.05,5.485,14.19,25.38,103.18,5.46,7.43
"ST033",2023-05-01,1,232.74,5.4499,15.11,27.69,100.98,4.63,7.5
"ST033",2023-06-01,1,233.93,5.455,15.04,28.14,102.45,4.54,8.31
"ST033",2023-07-01,1,255.57,5.5435,20.99,28.8,103.68,4.12,3.61
"ST033",2023-08-01,1,262.45,5.5701,30.69,24.87,103.69,3.87,2.53
"ST033",2023-09-01,1,244.22,5.4981,24.18,27.35,101.19,4.66,6.19
"ST033",2023-10-01,1,261.54,5.5666,32.11,28.4,103.04,4.87,6.63
"ST033",2023-11-01,1,237.22,5.469,33.59,27.53,101.48,4.77,7.58
"ST033",2023-12-01,1,268.18,5.5917,36.12,29.53,102.78,5.15,6.83
"ST033",2024-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST033",2024-02-01,1,262.08,5.5687,41.59,28.76,101.22,3.73,6.55
"ST033",2024-03-01,1,270.72,5.6011,45.05,34.07,103.67,2.64,7.71
"ST033",2024-04-01,1,277.53,5.6259,63.73,28.55,102.28,4.57,7.26
"ST033",2024-05-01,1,271.22,5.6029,60.3,30.72,104.26,4.15,5.79
"ST033",2024-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST033",2024-07-01,1,273.15,5.61,80.65,30.59,103.05,6.24,3.67
"ST033",2024-08-01,1,265.25,5.5807,69.16,29.13,101.62,3.87,5.36
"ST033",2024-09-01,1,300.17,5.7044,79.07,34.46,106.02,3.34,3.07
"ST033",2024-10-01,1,273.89,5.6127,84.71,29.13,102.3,4.49,6.93
"ST033",2024-11-01,1,288.76,5.6656,81.57,34.33,102.62,4.99,6.44
"ST033",2024-12-01,1,320.2,5.769,87.39,32.29,102.43,4.67,4.2
"ST034",2022-02-01,1,224.61,5.4143,0,25.86,100.03,7.88,4.6
"ST034",2022-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST034",2022-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST034",2022-05-01,1,214.67,5.3691,0,28.26,103.13,6.8,3.8
"ST034",2022-06-01,1,202.99,5.3132,0,28.76,103.92,6.5,5.48
"ST034",2022-07-01,1,205.14,5.3237,0,29.33,102.99,5.58,3.87
"ST034",2022-08-01,1,210.78,5.3508,0,28.5,100.56,6.88,5.59
"ST034",2022-09-01,1,225.03,5.4162,0,30.8,100.89,6.44,4.21
"ST034",2022-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST034",2022-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST034",2022-12-01,1,222.87,5.4066,0,30.09,101.58,6.7,6.72
"ST034",2023-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST034",2023-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST034",2023-03-01,1,210.82,5.351,0,30.43,98.77,7.73,8.26
"ST034",2023-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST034",2023-05-01,1,253.4,5.535,37.43,33.69,100.58,7.46,4.06
"ST034",2023-06-01,1,239.5,5.4786,40.96,31.68,101.78,7.37,5.52
"ST034",2023-07-01,1,239.55,5.4788,40.26,34.17,103.31,6.65,4.02
"ST034",2023-08-01,1,235.32,5.4609,39.06,32.83,100.88,6.84,5.64
"ST034",2023-09-01,1,246.76,5.5084,42.55,30.28,102.99,7.05,5.8
"ST034",2023-10-01,1,267.49,5.5891,54.96,35.03,102.07,7.77,4.86
"ST034",2023-11-01,1,257.71,5.5518,55.43,36.41,102.86,5.82,5.59
"ST034",2023-12-01,1,261.34,5.5658,52.4,33.66,103.18,6.68,7.53
"ST034",2024-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST034",2024-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST034",2024-03-01,1,288.51,5.6647,74.57,31.78,103.7,7.59,5.9
"ST034",2024-04-01,1,301.14,5.7076,76.55,37.22,104.25,5.48,5.15
"ST034",2024-05-01,1,297.42,5.6952,84.33,38.17,103.82,7.29,5.69
"ST034",2024-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST034",2024-07-01,1,269.18,5.5954,81.98,38.42,103.81,6.82,7.01
"ST034",2024-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST034",2024-09-01,1,300.95,5.707,92,38.53,105.34,6.99,2.29
"ST034",2024-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST034",2024-11-01,1,314.95,5.7524,92,39.11,103.41,7.27,5.62
"ST034",2024-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST035",2022-05-01,1,196.69,5.2817,0,27.87,101.27,7.01,4.68
"ST035",2022-06-01,1,186.81,5.2301,0,26.81,101.44,7.62,5.19
"ST035",2022-07-01,1,171.38,5.1439,0,25.66,100.73,6.59,5.39
"ST035",2022-08-01,1,173.72,5.1574,0,29.58,99.88,6.74,6.78
"ST035",2022-09-01,1,194.6,5.2709,0,30.04,99.95,6.57,1.69
"ST035",2022-10-01,1,178.81,5.1863,0,29.95,100.62,6.32,5.34
"ST035",2022-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST035",2022-12-01,1,198.01,5.2883,0,31.4,100.85,5.69,6.62
"ST035",2023-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST035",2023-02-01,1,202.25,5.3095,0,35.94,104.33,6.81,8.31
"ST035",2023-03-01,1,194.73,5.2716,21.32,33.09,100.1,6.31,7.26
"ST035",2023-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST035",2023-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST035",2023-06-01,1,212.92,5.3609,39.9,30.42,101.04,6.74,4.12
"ST035",2023-07-01,1,222.33,5.4042,45.13,32.97,103.91,6.97,4.87
"ST035",2023-08-01,1,228.74,5.4326,51.25,31.28,101.37,7.61,5.17
"ST035",2023-09-01,1,231.2,5.4433,59.4,33.46,100.09,5.01,1.5
"ST035",2023-10-01,1,241.6,5.4873,63.24,32.22,101.12,7.34,4.89
"ST035",2023-11-01,1,234.27,5.4565,63.02,34.37,104,6.12,6.77
"ST035",2023-12-01,1,244.14,5.4977,59.28,33.82,103.54,6.24,7.33
"ST035",2024-01-01,1,244.18,5.4979,69.47,32.83,103.43,7.51,8.65
"ST035",2024-02-01,1,267.97,5.5909,80.56,30.89,103.69,8.09,5.44
"ST035",2024-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST035",2024-04-01,1,258.24,5.5539,79.33,40.23,105.46,7.92,5.98
"ST035",2024-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST035",2024-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST035",2024-07-01,1,234.2,5.4562,86.15,33.68,103.4,6.17,5.54
"ST035",2024-08-01,1,264.99,5.5797,91.52,37.66,104.88,7.35,3.96
"ST035",2024-09-01,1,266.58,5.5857,92,35.55,103.34,6.45,4.58
"ST035",2024-10-01,1,278.53,5.6295,92,40.23,102.89,7.06,4.88
"ST035",2024-11-01,1,271.53,5.6041,92,37.7,102.28,7.68,6.76
"ST035",2024-12-01,1,273.34,5.6107,92,40.98,102.84,8.67,6.81
"ST036",2022-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST036",2022-02-01,1,149.23,5.0055,0,22.8,100.95,6.03,8.26
"ST036",2022-03-01,1,153.77,5.0354,0,24.21,99.58,7.49,7.3
"ST036",2022-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST036",2022-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST036",2022-06-01,1,148.54,5.0008,0,22.18,98.81,5.52,4.23
"ST036",2022-07-01,1,148.75,5.0022,0,24,100.72,5.73,7.04
"ST036",2022-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST036",2022-09-01,1,148.32,4.9994,0,24.3,98.51,6.2,5.83
"ST036",2022-10-01,1,154.77,5.0419,0,24.78,100.15,5.43,4.84
"ST036",2022-11-01,1,156.93,5.0558,0,28.04,99.36,6.34,6.59
"ST036",2022-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST036",2023-01-01,1,156.24,5.0514,0,27.23,100.8,6.42,10.72
"ST036",2023-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST036",2023-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST036",2023-04-01,1,163.83,5.0988,12.65,25.31,103.32,5.81,5.91
"ST036",2023-05-01,1,164.52,5.103,16.08,26.61,101.39,6.3,4.76
"ST036",2023-06-01,1,172.28,5.1491,21.39,26.95,102.33,6.55,6.08
"ST036",2023-07-01,1,176.21,5.1717,20.71,29.28,101.37,5.72,6.02
"ST036",2023-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST036",2023-09-01,1,183.35,5.2114,26.18,28.12,101.43,5.03,4.92
"ST036",2023-10-01,1,182.68,5.2077,35.39,30.18,100.33,6.82,7.13
"ST036",2023-11-01,1,179.23,5.1887,34.68,28.77,101.02,4.98,5.33
"ST036",2023-12-01,1,190.73,5.2509,44.2,29.11,101.58,5.87,6.41
"ST036",2024-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST036",2024-02-01,1,209.65,5.3455,53.87,33.35,101.77,6.15,6.39
"ST036",2024-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST036",2024-04-01,1,210.87,5.3512,62.24,30.72,103.72,6.27,5.08
"ST036",2024-05-01,1,218.3,5.3859,72.45,32.65,105.84,5.96,4.01
"ST036",2024-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST036",2024-07-01,1,194.2,5.2689,71.89,31.31,105,5.39,6.69
"ST036",2024-08-01,1,212.69,5.3598,83.93,30.95,103.33,6.75,3.5
"ST036",2024-09-01,1,209.18,5.3432,83.09,33.99,103.53,5.32,5.42
"ST036",2024-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST036",2024-11-01,1,228.66,5.4322,89.08,32.82,103.44,7.58,5.74
"ST036",2024-12-01,1,218.46,5.3866,89.71,33.64,105.24,6.22,7.46
"ST037",2022-02-01,1,315.07,5.7528,0,28.33,100.29,7.34,7.9
"ST037",2022-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST037",2022-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST037",2022-05-01,1,330.46,5.8005,0,27.72,101.95,6.95,5.69
"ST037",2022-06-01,1,333.79,5.8105,0,33,104.99,5.15,5.77
"ST037",2022-07-01,1,334.63,5.813,0,31,101.97,5.65,3.09
"ST037",2022-08-01,1,313.48,5.7478,0,30.87,101.76,5.93,6.08
"ST037",2022-09-01,1,339.58,5.8277,0,31.59,101.23,6.73,3.44
"ST037",2022-10-01,1,333.9,5.8108,0,30.37,103.4,6.93,5.37
"ST037",2022-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST037",2022-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST037",2023-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST037",2023-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST037",2023-03-01,1,343.57,5.8394,0,34.09,102.86,5.95,6.63
"ST037",2023-04-01,1,328.92,5.7958,0,33.29,104.63,6.99,8.23
"ST037",2023-05-01,1,358.9,5.883,18.34,32.86,104.6,6.98,7.71
"ST037",2023-06-01,1,363.51,5.8958,30.34,31.08,102.2,7.31,5.19
"ST037",2023-07-01,0,NA,NA,NA,NA,NA,NA,NA
"ST037",2023-08-01,1,391.87,5.9709,29.21,33.16,104.62,6.48,3.84
"ST037",2023-09-01,1,385.93,5.9557,31.44,32.49,102.46,6.92,6.29
"ST037",2023-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST037",2023-11-01,1,399.69,5.9907,36.26,35.59,104.39,7.31,7.95
"ST037",2023-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST037",2024-01-01,1,422.47,6.0461,52.12,35.77,104.11,6.27,7.53
"ST037",2024-02-01,1,446.43,6.1013,53.12,37.2,105.69,7.27,7.98
"ST037",2024-03-01,1,404.1,6.0017,54.02,36.43,105.42,6.22,8.46
"ST037",2024-04-01,1,405.54,6.0052,54.05,37.3,105.13,5.57,7.52
"ST037",2024-05-01,1,437.8,6.0818,70.68,35.48,107.23,7.86,6.59
"ST037",2024-06-01,1,388.53,5.9624,65.73,36.59,102.13,5.61,7.67
"ST037",2024-07-01,1,447.69,6.1041,85.6,35.57,106.7,6.65,4.53
"ST037",2024-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST037",2024-09-01,1,464.23,6.1404,86.87,38.5,105.11,5.45,3.92
"ST037",2024-10-01,1,473.12,6.1594,85.92,38.08,103.63,6.15,6.3
"ST037",2024-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST037",2024-12-01,1,473.86,6.1609,88.09,39.99,103.18,7.42,7.71
"ST038",2022-04-01,1,204.76,5.3218,0,27.63,100.87,5.05,5.04
"ST038",2022-05-01,1,193.25,5.264,0,21.09,102.83,5.77,6.36
"ST038",2022-06-01,1,193.72,5.2664,0,28.37,102.59,4.95,5.61
"ST038",2022-07-01,0,NA,NA,NA,NA,NA,NA,NA
"ST038",2022-08-01,1,188.83,5.2408,0,23.22,100.64,3.43,1.69
"ST038",2022-09-01,1,194.3,5.2694,0,23.96,100.45,5.54,4.32
"ST038",2022-10-01,1,199.53,5.296,0,26.27,100.94,5.12,5.8
"ST038",2022-11-01,1,211.35,5.3535,0,26.5,100.34,5.65,3.99
"ST038",2022-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST038",2023-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST038",2023-02-01,1,200.6,5.3013,5.8,24.72,101.89,5.28,7.76
"ST038",2023-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST038",2023-04-01,1,205.09,5.3234,9.37,30.07,103.6,5.33,7.96
"ST038",2023-05-01,1,215.5,5.373,12.07,30.43,102.34,5.48,6.86
"ST038",2023-06-01,1,218.87,5.3885,14.75,29.22,101.19,5.78,4.38
"ST038",2023-07-01,0,NA,NA,NA,NA,NA,NA,NA
"ST038",2023-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST038",2023-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST038",2023-10-01,1,234.51,5.4575,26.88,28.15,104.55,5.59,5.51
"ST038",2023-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST038",2023-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST038",2024-01-01,1,242.17,5.4896,39.58,29.32,102.27,5.85,7.16
"ST038",2024-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST038",2024-03-01,1,231.56,5.4448,39.48,28,102.87,5.89,8.83
"ST038",2024-04-01,1,252.07,5.5297,55.18,33.87,104.01,5.24,6.02
"ST038",2024-05-01,1,244.78,5.5004,68.01,30.51,103.91,6.35,6.17
"ST039",2022-02-01,1,208.86,5.3416,0,22.81,98.86,4.99,6.64
"ST039",2022-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST039",2022-04-01,1,200.82,5.3024,0,22.43,102.54,4.14,5.13
"ST039",2022-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST039",2022-06-01,1,211.83,5.3558,0,23.21,99.87,6.32,4.5
"ST039",2022-07-01,1,199.41,5.2954,0,24.11,102.13,4.93,3.78
"ST039",2022-08-01,1,197.25,5.2845,4.6,23.44,101.86,4.05,4.05
"ST039",2022-09-01,1,205.08,5.3234,6.47,23.47,101.11,4.88,2.64
"ST039",2022-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST039",2022-11-01,1,218.37,5.3862,10.03,24.07,102.6,4.55,5.15
"ST039",2022-12-01,1,219.8,5.3927,14.4,27.07,101.3,5.1,5
"ST039",2023-01-01,1,219.64,5.392,11.97,26.79,102.85,5.21,5.47
"ST039",2023-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST039",2023-03-01,1,219.13,5.3896,15.74,29.43,99.88,5.6,7.78
"ST039",2023-04-01,1,242.65,5.4916,19.29,27.3,102.68,6.64,5.79
"ST039",2023-05-01,1,228.07,5.4297,19.09,29.74,103.26,5.15,6.57
"ST039",2023-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST039",2023-07-01,1,246.17,5.506,40.49,29.56,103.17,5.52,2.37
"ST039",2023-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST039",2023-09-01,1,244.06,5.4974,32.57,29.9,102.53,5.24,5.71
"ST039",2023-10-01,1,243.53,5.4952,38.35,25.63,102.68,4.16,6.28
"ST039",2023-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST039",2023-12-01,1,245.64,5.5039,51.15,28.58,99.38,5.96,7.37
"ST039",2024-01-01,1,257.26,5.5501,57.34,32.06,103.51,5.33,6.58
"ST039",2024-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST039",2024-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST039",2024-04-01,1,250.14,5.522,63.68,27.36,103.3,4.35,7.85
"ST039",2024-05-01,1,269.98,5.5983,75.45,29.61,103.73,6.28,7.83
"ST039",2024-06-01,1,276.06,5.6206,81.19,29.31,103.73,5.53,5.02
"ST039",2024-07-01,1,280.02,5.6349,77.33,29.93,102.21,5.43,5.59
"ST039",2024-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST039",2024-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST039",2024-10-01,1,291.52,5.6751,90.62,33.43,103.4,5.53,5.94
"ST039",2024-11-01,1,318.27,5.7629,90.98,32.13,103.17,4.5,4.2
"ST039",2024-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST040",2022-05-01,1,242.16,5.4896,0,30.79,97.75,6.48,3.99
"ST040",2022-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST040",2022-07-01,1,244.35,5.4986,0,30.14,101.47,7.3,4.93
"ST040",2022-08-01,1,258.12,5.5534,0,33.12,99.42,7.31,4.17
"ST040",2022-09-01,1,253.7,5.5362,0,30.31,101.36,6.53,5.61
"ST040",2022-10-01,1,254.13,5.5379,0,33.03,99.15,5.72,5.02
"ST040",2022-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST040",2022-12-01,1,265.1,5.5801,0,34.37,101.46,6.79,7.2
"ST040",2023-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST040",2023-02-01,1,255.36,5.5427,0,33.64,103.16,7.08,7.94
"ST040",2023-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST040",2023-04-01,1,259.04,5.557,0,34.98,101.65,6.59,4.45
"ST040",2023-05-01,1,253.46,5.5352,20.83,35.87,103.29,6.83,7.33
"ST040",2023-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST040",2023-07-01,1,271.97,5.6057,31.01,35.46,102.95,7.15,4.96
"ST040",2023-08-01,1,270.58,5.6006,38.46,34.86,100.65,7.51,5.02
"ST040",2023-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST040",2023-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST040",2023-11-01,1,299.9,5.7034,46.87,36.38,102.32,6.24,6.13
"ST040",2023-12-01,1,306.9,5.7265,54.22,35.36,102.15,6.72,6.28
"ST040",2024-01-01,1,327.49,5.7914,62.19,36.83,103.72,7.36,4.69
"ST040",2024-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST040",2024-03-01,1,301.15,5.7076,68.36,37.16,101.53,7.48,8.47
"ST040",2024-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST040",2024-05-01,1,347.39,5.8504,78.32,40.1,104.39,7.76,5.31
"ST040",2024-06-01,1,345.01,5.8436,79.75,39.65,104.45,7.01,5.7
"ST040",2024-07-01,1,323.43,5.779,84.17,40.07,104.86,6.72,5.03
"ST040",2024-08-01,1,315.23,5.7533,85.28,35.26,104.22,6.25,3.67
"ST040",2024-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST040",2024-10-01,1,324.03,5.7808,86.13,38.13,102.81,7.13,7.19
"ST040",2024-11-01,1,339.21,5.8266,91.12,37.59,103.99,7.4,6.09
"ST040",2024-12-01,1,351.4,5.8619,92,40.17,102.24,6.6,6.01
"ST041",2022-02-01,1,272.02,5.6059,0,36.22,100.9,8.05,6.6
"ST041",2022-03-01,1,266.46,5.5852,0,30.75,99.87,8.32,6.64
"ST041",2022-04-01,1,268.9,5.5943,0,31.97,99.41,7.08,5.64
"ST041",2022-05-01,1,271.69,5.6047,0,36.77,98.51,9.11,6.33
"ST041",2022-06-01,1,264.25,5.5769,0,36.31,98.21,8.81,4.53
"ST041",2022-07-01,1,268.84,5.5941,0,33.95,100.16,8.26,4.81
"ST041",2022-08-01,1,274,5.6131,0,36.02,100.22,7.27,4.81
"ST041",2022-09-01,1,290.78,5.6726,0,35.27,100.39,8.45,5.98
"ST041",2022-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST041",2022-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST041",2022-12-01,1,296.21,5.6911,0,37.03,100.13,9.62,8.2
"ST041",2023-01-01,1,296.63,5.6925,0,39.37,101.35,8.19,6.34
"ST041",2023-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST041",2023-03-01,1,295.56,5.6889,0,38.17,100.59,8.2,5.94
"ST041",2023-04-01,1,295.55,5.6888,0,38.05,101.23,8.46,6.73
"ST041",2023-05-01,1,297.45,5.6952,0,39.89,100.84,9.63,6.78
"ST041",2023-06-01,1,300.72,5.7062,0,37.43,102.57,7.67,6.32
"ST041",2023-07-01,1,291.09,5.6736,0,37.95,102.64,7.31,5.11
"ST041",2023-08-01,1,306.66,5.7257,46.79,38.63,101.85,8.72,5.71
"ST041",2023-09-01,1,299.27,5.7013,61.81,40.87,99.84,8.12,6.05
"ST041",2023-10-01,1,331.67,5.8042,63.68,40.31,99.92,8.68,5.17
"ST041",2023-11-01,1,341.98,5.8347,55.06,41.34,102.66,7.05,6.75
"ST041",2023-12-01,1,342.13,5.8352,64.02,36.36,101.38,8.18,6.8
"ST041",2024-01-01,1,371.6,5.9178,71.55,38.75,103.38,7.71,4.6
"ST041",2024-02-01,1,375.18,5.9274,74.73,38.87,101.7,8.02,6.79
"ST041",2024-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST041",2024-04-01,1,358.05,5.8807,80.87,39.67,103.77,9.09,8.29
"ST041",2024-05-01,1,373.72,5.9235,82.32,41.4,104.58,8.43,4.32
"ST041",2024-06-01,1,359.5,5.8847,85.32,42.35,103.11,7.54,6.44
"ST041",2024-07-01,1,387.39,5.9594,89.38,44.92,103.95,8.11,4.72
"ST041",2024-08-01,1,382.9,5.9478,90.2,41.68,102.19,7.02,4.56
"ST041",2024-09-01,1,417.09,6.0333,92,40.63,103.35,7.96,3.14
"ST041",2024-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST041",2024-11-01,1,390.63,5.9678,92,41.41,101.71,7.68,6.35
"ST041",2024-12-01,1,377.42,5.9334,92,44.14,103.35,9.72,8.77
"ST042",2022-04-01,1,261.51,5.5665,0,25.75,101.93,7,3.84
"ST042",2022-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST042",2022-06-01,1,241.44,5.4866,0,30.5,99.53,6.33,5.61
"ST042",2022-07-01,0,NA,NA,NA,NA,NA,NA,NA
"ST042",2022-08-01,1,250.53,5.5236,0,32.82,99.54,5.96,4.88
"ST042",2022-09-01,1,231.84,5.4461,0,30.82,99.55,5.25,6.16
"ST042",2022-10-01,1,241.24,5.4858,0,33.37,98.31,4.3,5.92
"ST042",2022-11-01,1,250.66,5.5241,0,32.15,101.02,4.82,7.56
"ST042",2022-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST042",2023-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST042",2023-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST042",2023-03-01,1,250.99,5.5254,0,31.63,102.65,6.67,6.62
"ST042",2023-04-01,1,261.24,5.5654,15.31,31.65,102.62,6.89,7.54
"ST042",2023-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST042",2023-06-01,1,269.59,5.5969,23.36,34.76,100.78,5.96,4.35
"ST042",2023-07-01,1,247.88,5.513,20.73,28.98,104.92,4.79,6.49
"ST042",2023-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST042",2023-09-01,1,266.01,5.5835,37.73,34.76,99.37,7.29,5.2
"ST042",2023-10-01,1,266.31,5.5847,41.08,29.88,101.72,6.28,5.23
"ST042",2023-11-01,1,274.58,5.6152,33.38,31.64,101.23,4.65,6.14
"ST042",2023-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST042",2024-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST042",2024-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST042",2024-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST042",2024-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST042",2024-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST042",2024-06-01,1,306.94,5.7267,72.05,34.14,101.46,6.77,5.82
"ST042",2024-07-01,1,302.16,5.711,78.29,37.43,105.2,7.1,4.49
"ST042",2024-08-01,1,309.51,5.735,74.96,33.51,101.53,5.58,6.6
"ST042",2024-09-01,1,375.95,5.9295,87.14,39.18,101.99,7.15,2.41
"ST042",2024-10-01,1,339.67,5.828,82.72,37.17,103.57,6.15,5.69
"ST042",2024-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST042",2024-12-01,1,359.26,5.8841,91.1,38.55,103.75,6.34,6.83
"ST043",2022-03-01,1,239.48,5.4785,0,19.01,105.28,5.15,7.31
"ST043",2022-04-01,1,242.18,5.4897,0,15.9,102.82,5.23,7.78
"ST043",2022-05-01,1,241.32,5.4861,0,16.66,102.14,4.29,4.86
"ST043",2022-06-01,1,223.48,5.4093,0,15.94,101.37,3.19,6.15
"ST043",2022-07-01,1,230.9,5.442,0,17.22,100.29,3.5,3.75
"ST043",2022-08-01,1,226.71,5.4237,0,16.89,100.71,3.82,4.54
"ST043",2022-09-01,1,237.45,5.47,0,20.93,103.14,4.36,4.38
"ST043",2022-10-01,1,244.09,5.4975,0,21.04,100.36,3.42,4.84
"ST043",2022-11-01,1,231.71,5.4455,0,19.37,101.66,3.82,7.83
"ST043",2022-12-01,1,256.43,5.5469,0,20.84,102.7,4.75,4.93
"ST043",2023-01-01,1,246.01,5.5054,0,17.64,105.16,4.07,6.81
"ST043",2023-02-01,1,256.39,5.5467,0,20.76,101.99,4.62,6.2
"ST043",2023-03-01,1,250.85,5.5248,0,20.87,103.7,3.66,7.67
"ST043",2023-04-01,1,250.5,5.5235,0,21.64,105.79,4.07,6.79
